SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
130415,0,Cash loans,F,Y,Y,1,166500.0,808650.0,31464.0,675000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.010006,-13799,-1651,-424.0,-4650,2.0,1,1,0,1,0,0,Security staff,3.0,2,2,MONDAY,14,0,0,0,0,0,0,Security,0.4865501184591305,0.3388019872363426,0.4920600938649263,0.1113,0.0,0.9866,0.83,0.0,0.12,0.1034,0.3333,0.375,0.0429,0.0908,0.0598,0.0,0.0,0.1134,0.0,0.9856,0.8367,0.0,0.1208,0.1034,0.3333,0.375,0.0438,0.0992,0.0031,0.0,0.0,0.1124,0.0,0.9866,0.8323,0.0,0.12,0.1034,0.3333,0.375,0.0436,0.0923,0.0609,0.0,0.0,reg oper account,block of flats,0.0023,Panel,No,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
130416,0,Cash loans,M,Y,Y,1,180000.0,247275.0,22810.5,225000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.0060079999999999,-10361,-2678,-4849.0,-2646,5.0,1,1,0,1,0,0,Drivers,3.0,2,2,TUESDAY,12,0,0,0,0,1,1,Business Entity Type 3,,0.696376277099052,0.1963339662134567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2189.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
130417,0,Cash loans,M,Y,N,1,202500.0,381528.0,14382.0,315000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010006,-16380,-6943,-6481.0,-4536,6.0,1,1,1,1,1,0,Drivers,3.0,2,1,THURSDAY,11,0,0,0,0,0,0,Business Entity Type 3,0.4790345388509101,0.7529080778194289,0.511891801533151,0.0619,0.0638,0.9851,0.7959999999999999,0.0311,0.0,0.1379,0.1667,0.2083,0.0422,0.0504,0.0556,0.0,0.0,0.063,0.0662,0.9851,0.804,0.0313,0.0,0.1379,0.1667,0.2083,0.0432,0.0551,0.0579,0.0,0.0,0.0625,0.0638,0.9851,0.7987,0.0312,0.0,0.1379,0.1667,0.2083,0.0429,0.0513,0.0566,0.0,0.0,reg oper account,block of flats,0.0607,Panel,No,0.0,0.0,0.0,0.0,-2460.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
130418,0,Cash loans,F,N,Y,0,126000.0,292500.0,18022.5,292500.0,"Spouse, partner",Pensioner,Secondary / secondary special,Married,House / apartment,0.028663,-22947,365243,-1114.0,-4574,,1,0,0,1,1,0,,2.0,2,2,FRIDAY,8,0,0,0,0,0,0,XNA,,0.551864965647536,0.7407990879702335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-718.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
130419,0,Cash loans,F,N,N,2,157500.0,354469.5,21550.5,306000.0,Family,Working,Secondary / secondary special,Civil marriage,House / apartment,0.009175,-11742,-311,-5691.0,-4229,,1,1,0,1,0,0,Sales staff,4.0,2,2,FRIDAY,11,0,0,0,0,0,0,Industry: type 3,,0.7865209754150633,0.3944954053123993,0.1113,0.0551,0.9851,,,0.04,0.0345,0.3333,,0.081,,0.0387,,0.1122,0.1134,0.0572,0.9851,,,0.0403,0.0345,0.3333,,0.0829,,0.0403,,0.1187,0.1124,0.0551,0.9851,,,0.04,0.0345,0.3333,,0.0825,,0.0394,,0.1145,,block of flats,0.0577,Panel,No,1.0,1.0,1.0,0.0,-2421.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
130420,0,Cash loans,F,N,N,1,135000.0,1724688.0,54283.5,1575000.0,Family,Working,Higher education,Married,House / apartment,0.00712,-9429,-498,-517.0,-1485,,1,1,0,1,0,0,High skill tech staff,3.0,2,2,FRIDAY,16,0,0,0,0,0,0,Business Entity Type 3,,0.4436058213081225,0.6446794549585961,0.333,0.3511,0.9871,0.8232,,0.4,0.3448,0.3333,0.375,0.2287,0.2707,0.1943,0.0039,0.014,0.3393,0.3643,0.9871,0.8301,,0.4028,0.3448,0.3333,0.375,0.2339,0.2957,0.2024,0.0039,0.0149,0.3362,0.3511,0.9871,0.8256,,0.4,0.3448,0.3333,0.375,0.2327,0.2753,0.1978,0.0039,0.0143,reg oper spec account,block of flats,0.2596,Panel,No,1.0,0.0,1.0,0.0,-2070.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
130421,0,Revolving loans,F,N,N,2,81000.0,180000.0,9000.0,180000.0,Children,Working,Incomplete higher,Married,Rented apartment,0.018801,-10362,-119,-4625.0,-3044,,1,1,0,1,1,0,,4.0,2,2,SUNDAY,13,0,0,0,1,1,0,Self-employed,0.1588119965120619,0.3605373949176229,0.2778856891082046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-183.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
130422,0,Cash loans,F,N,Y,0,90000.0,81549.0,8064.0,76500.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.022625,-24728,365243,-5888.0,-3859,,1,0,0,1,0,0,,1.0,2,2,SATURDAY,12,0,0,0,0,0,0,XNA,,0.6642513877766336,0.4866531565147181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0
130423,0,Cash loans,F,N,N,0,135000.0,675000.0,32472.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.035792,-17305,-449,-327.0,-833,,1,1,0,1,0,0,Core staff,1.0,2,2,WEDNESDAY,17,0,0,0,0,1,1,Government,,0.3551256437854799,0.5136937663039473,0.0103,0.0,0.9632,0.4968,0.0065,0.0,0.0,0.0417,0.0833,0.0178,0.0084,0.0095,0.0,0.0,0.0105,0.0,0.9633,0.5165,0.0066,0.0,0.0,0.0417,0.0833,0.0182,0.0092,0.0099,0.0,0.0,0.0104,0.0,0.9632,0.5035,0.0065,0.0,0.0,0.0417,0.0833,0.0181,0.0086,0.0097,0.0,0.0,reg oper spec account,block of flats,0.0075,"Stone, brick",No,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
130424,0,Cash loans,M,Y,Y,0,202500.0,509922.0,60646.5,472500.0,Unaccompanied,Working,Higher education,Single / not married,Rented apartment,0.010006,-17049,-125,-1831.0,-610,10.0,1,1,0,1,0,0,Managers,1.0,2,2,FRIDAY,10,0,0,0,0,1,1,Self-employed,,0.3059901108750937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-603.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
130425,0,Cash loans,M,N,Y,0,225000.0,641173.5,29839.5,553500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.030755,-18730,-5307,-956.0,-2216,,1,1,0,1,0,0,Laborers,2.0,2,2,MONDAY,12,0,0,0,0,1,1,Business Entity Type 3,,0.5720909135902903,0.7238369900414456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1809.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0
130427,0,Cash loans,F,N,Y,0,225000.0,983299.5,41661.0,904500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.008575,-22981,365243,-7045.0,-4536,,1,0,0,1,0,0,,2.0,2,2,MONDAY,9,0,0,0,0,0,0,XNA,,0.5828418172331169,0.7032033049040319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.0,5.0,0.0,-3200.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
130428,0,Cash loans,M,N,Y,0,180000.0,592560.0,32274.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.0084739999999999,-17667,-1683,-7907.0,-1204,,1,1,0,1,0,0,Laborers,2.0,2,2,TUESDAY,14,0,0,0,0,1,1,Business Entity Type 3,,0.6424402353396403,0.5262949398096192,,0.0845,0.9801,0.728,0.0703,0.16,0.1379,0.3333,0.375,,,0.0973,,0.0,,0.0877,0.9801,0.7387,0.0709,0.1611,0.1379,0.3333,0.375,,,0.1013,,0.0,,0.0845,0.9801,0.7316,0.0707,0.16,0.1379,0.3333,0.375,,,0.099,,0.0,not specified,block of flats,0.1149,"Stone, brick",No,0.0,0.0,0.0,0.0,-673.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
130429,0,Cash loans,M,N,Y,0,180000.0,324216.0,25744.5,256500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.010147,-10477,-1519,-5208.0,-2650,,1,1,0,1,0,0,Core staff,2.0,2,2,TUESDAY,14,0,0,0,0,1,1,Business Entity Type 3,,0.3341396213362377,0.1325974952361461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2040.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,4.0
130430,0,Cash loans,F,N,N,0,135000.0,675000.0,32602.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.010966,-13177,-2670,-7251.0,-4591,,1,1,0,1,0,0,High skill tech staff,1.0,2,2,TUESDAY,15,0,0,0,0,0,0,Business Entity Type 3,0.4847858785916063,0.6735544334497309,0.4101025731788671,0.1237,0.1535,0.9876,0.83,0.0188,0.0,0.2759,0.1667,,0.1479,,0.1163,,0.115,0.1261,0.1593,0.9876,0.8367,0.019,0.0,0.2759,0.1667,,0.1513,,0.1211,,0.1218,0.1249,0.1535,0.9876,0.8323,0.0189,0.0,0.2759,0.1667,,0.1505,,0.1184,,0.1175,org spec account,block of flats,0.1165,"Stone, brick",No,0.0,0.0,0.0,0.0,-1592.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
130431,0,Cash loans,M,N,Y,0,112500.0,432567.0,22779.0,328500.0,Other_A,Commercial associate,Higher education,Single / not married,House / apartment,0.01885,-15724,-4236,-261.0,-3971,,1,1,0,1,0,0,Laborers,1.0,2,2,THURSDAY,17,0,0,0,0,0,0,Business Entity Type 3,,0.2944643849868624,,0.0515,0.0552,0.9732,0.6328,0.0096,,0.1724,0.1667,,0.01,,0.0418,0.0,,0.0525,0.0573,0.9732,0.6472,0.0097,,0.1724,0.1667,,0.0103,,0.0435,0.0,,0.052,0.0552,0.9732,0.6377,0.0097,,0.1724,0.1667,,0.0102,,0.0425,0.0,,,block of flats,0.0381,"Stone, brick",No,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
130432,0,Cash loans,M,Y,Y,0,67500.0,343800.0,16155.0,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.032561,-21030,365243,-6370.0,-2808,13.0,1,0,0,1,0,0,,2.0,1,1,THURSDAY,14,0,0,0,0,0,0,XNA,,0.4007044107910582,0.4614823912998385,0.3309,0.176,0.9876,0.83,,0.24,0.1034,0.4583,,0.1711,,0.3273,,0.1497,0.3372,0.1826,0.9876,0.8367,,0.2417,0.1034,0.4583,,0.175,,0.341,,0.1585,0.3341,0.176,0.9876,0.8323,,0.24,0.1034,0.4583,,0.1741,,0.3331,,0.1528,,block of flats,0.2899,Panel,No,0.0,0.0,0.0,0.0,-156.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
130433,0,Cash loans,F,N,N,0,202500.0,707287.5,34155.0,562500.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.00823,-19534,-1394,-1344.0,-2619,,1,1,1,1,1,0,,1.0,2,2,WEDNESDAY,15,0,0,0,0,0,0,Business Entity Type 2,0.5493145108862578,0.5186135242334369,0.2498850627504553,0.2113,0.1525,0.9806,0.7348,0.0909,0.24,0.2069,0.3333,0.375,0.0816,0.1723,0.2146,0.0,0.0,0.2153,0.1583,0.9806,0.7452,0.0917,0.2417,0.2069,0.3333,0.375,0.0835,0.1882,0.2236,0.0,0.0,0.2134,0.1525,0.9806,0.7383,0.0915,0.24,0.2069,0.3333,0.375,0.083,0.1753,0.2184,0.0,0.0,reg oper account,block of flats,0.2185,Panel,No,0.0,0.0,0.0,0.0,-663.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0
130434,0,Cash loans,F,N,Y,0,135000.0,555273.0,18040.5,463500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.007305,-17509,-1583,-502.0,-855,,1,1,0,1,0,0,Laborers,2.0,3,3,WEDNESDAY,9,0,0,0,0,1,1,Business Entity Type 3,,0.5859647399010467,0.1547436312725944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,-617.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,7.0
130435,0,Cash loans,F,N,N,0,135000.0,691020.0,20205.0,495000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,Municipal apartment,0.018029,-23113,365243,-11831.0,-2028,,1,0,0,1,1,0,,1.0,3,3,THURSDAY,6,0,0,0,0,0,0,XNA,,0.5783796701336551,,0.0196,,0.9692,,,,,0.0417,,,,,,,0.02,,0.9692,,,,,0.0417,,,,,,,0.0198,,0.9692,,,,,0.0417,,,,,,,,block of flats,0.0079,,No,2.0,0.0,2.0,0.0,-276.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0
130436,0,Cash loans,M,N,Y,0,157500.0,127350.0,13639.5,112500.0,Unaccompanied,Working,Incomplete higher,Single / not married,House / apartment,0.010006,-10133,-2541,-1363.0,-1914,,1,1,1,1,1,1,Laborers,1.0,2,2,SATURDAY,9,0,0,0,0,0,0,Business Entity Type 3,0.2976103813017738,0.1866939218020085,0.2837118826350007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.0,9.0,0.0,-230.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
130437,0,Cash loans,F,N,N,0,135000.0,495985.5,17946.0,409500.0,Unaccompanied,Pensioner,Incomplete higher,Single / not married,House / apartment,0.072508,-22225,365243,-4578.0,-4360,,1,0,0,1,1,0,,1.0,1,1,FRIDAY,14,0,0,0,0,0,0,XNA,,0.4363481714081137,0.41534714488434,0.1964,0.1425,0.9801,0.728,0.0324,0.24,0.1724,0.3958,0.4375,0.0,0.1597,0.1788,0.0019,0.0221,0.0998,0.0481,0.9782,0.7125,0.0213,0.1611,0.069,0.3333,0.375,0.0,0.0872,0.0887,0.0,0.0061,0.1983,0.1425,0.9801,0.7316,0.0326,0.24,0.1724,0.3958,0.4375,0.0,0.1625,0.182,0.0019,0.0225,reg oper account,block of flats,0.2465,Panel,No,1.0,0.0,1.0,0.0,-1488.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
130438,0,Cash loans,M,Y,N,0,108000.0,900000.0,26316.0,900000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.008625,-20041,-1649,-2397.0,-3530,6.0,1,1,0,1,1,0,Security staff,2.0,2,2,THURSDAY,16,0,1,1,0,1,1,Other,,0.6559402317134336,0.8106180215523969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1809.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
130439,0,Cash loans,F,N,N,0,247500.0,663093.0,19516.5,553500.0,Unaccompanied,Working,Secondary / secondary special,Separated,Office apartment,0.020246,-16157,-6203,-3378.0,-4852,,1,1,0,1,0,0,Medicine staff,1.0,3,3,TUESDAY,9,0,0,0,0,0,0,Military,0.4709579725951132,0.4711523470523187,0.6380435278721609,0.0928,0.1224,0.9925,0.898,0.0675,0.0,0.0345,0.2083,0.25,0.0169,0.0756,0.073,0.0,0.0,0.0945,0.127,0.9926,0.902,0.0681,0.0,0.0345,0.2083,0.25,0.0173,0.0826,0.0761,0.0,0.0,0.0937,0.1224,0.9925,0.8994,0.0679,0.0,0.0345,0.2083,0.25,0.0172,0.077,0.0744,0.0,0.0,not specified,block of flats,0.0943,Panel,No,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
130441,0,Cash loans,F,N,Y,1,180000.0,585000.0,29997.0,585000.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0060079999999999,-18596,-647,-10235.0,-2128,,1,1,0,1,1,0,,3.0,2,2,TUESDAY,16,0,0,0,0,0,0,Other,0.4492231000238065,0.5469170230801262,0.2678689358444539,0.1124,0.0864,0.9856,0.8028,0.0201,0.12,0.1034,0.3333,0.375,0.049,0.0908,0.1176,0.0039,0.0066,0.1145,0.0896,0.9856,0.8105,0.0203,0.1208,0.1034,0.3333,0.375,0.0501,0.0992,0.1225,0.0039,0.0069999999999999,0.1135,0.0864,0.9856,0.8054,0.0202,0.12,0.1034,0.3333,0.375,0.0498,0.0923,0.1197,0.0039,0.0067,reg oper account,block of flats,0.1049,Panel,No,1.0,1.0,1.0,1.0,-1816.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,8.0
130442,0,Cash loans,M,N,N,0,180000.0,481495.5,36130.5,454500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.02461,-18188,-2781,-6516.0,-1659,,1,1,0,1,0,0,Laborers,2.0,2,2,TUESDAY,9,0,0,0,0,0,0,Self-employed,,0.5831501605559112,,0.2227,0.1373,0.9821,,,0.24,0.2069,0.3333,,0.1063,,0.2216,,0.0,0.2269,0.1425,0.9821,,,0.2417,0.2069,0.3333,,0.1087,,0.2309,,0.0,0.2248,0.1373,0.9821,,,0.24,0.2069,0.3333,,0.1082,,0.2256,,0.0,,block of flats,0.2035,Panel,No,0.0,0.0,0.0,0.0,-1657.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
130443,0,Cash loans,M,Y,Y,1,144000.0,1125000.0,35050.5,1125000.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.031329,-11293,-2509,-334.0,-3839,7.0,1,1,0,1,0,0,Laborers,3.0,2,2,MONDAY,10,0,0,0,0,1,1,Self-employed,,0.5902342286634823,0.6894791426446275,0.1345,0.1158,0.9891,0.8504,0.0401,0.12,0.1552,0.25,0.2083,0.1042,0.1097,0.1475,0.0,0.0,0.0473,0.0807,0.9881,0.8432,0.0356,0.0,0.1034,0.1667,0.0417,0.0471,0.0413,0.0675,0.0,0.0,0.1358,0.1158,0.9891,0.8524,0.0404,0.12,0.1552,0.25,0.2083,0.106,0.1116,0.1502,0.0,0.0,reg oper account,block of flats,0.1811,Panel,No,2.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
130444,0,Cash loans,F,N,Y,1,67500.0,450000.0,21780.0,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.019101,-14242,-105,-6326.0,-5212,,1,1,0,0,0,0,Sales staff,3.0,2,2,MONDAY,10,0,0,0,0,1,1,Self-employed,,0.6234888737729527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-2244.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
130445,0,Cash loans,F,N,N,0,130500.0,1125000.0,32895.0,1125000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.025164,-20593,365243,-3446.0,-1786,,1,0,0,1,0,0,,2.0,2,2,SATURDAY,12,0,0,0,0,0,0,XNA,0.0525001576594304,0.5202674879391974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-259.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0
130446,0,Cash loans,F,N,Y,0,54000.0,143910.0,14148.0,135000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.022625,-24716,365243,-9444.0,-4172,,1,0,0,1,0,0,,1.0,2,2,SATURDAY,10,0,0,0,0,0,0,XNA,0.7710580150889433,0.6093435298473515,0.5937175866150576,0.0619,,0.0,,,0.0,0.1379,0.1667,,,,0.0556,,,0.063,,0.0005,,,0.0,0.1379,0.1667,,,,0.0579,,,0.0625,,0.0,,,0.0,0.1379,0.1667,,,,0.0566,,,,block of flats,0.0482,Panel,No,1.0,0.0,1.0,0.0,-1295.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
130447,0,Cash loans,F,N,Y,1,315000.0,243000.0,12955.5,243000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.04622,-11529,-3917,-5115.0,-4066,,1,1,0,1,1,0,Core staff,3.0,1,1,THURSDAY,10,0,1,1,0,1,1,Self-employed,0.4841014796875147,0.3290554612281327,0.6279908192952864,0.0186,,0.9831,,,,0.069,0.0833,,,,0.0166,,0.0,0.0189,,0.9831,,,,0.069,0.0833,,,,0.0173,,0.0,0.0187,,0.9831,,,,0.069,0.0833,,,,0.0169,,0.0,,block of flats,0.0131,Panel,No,3.0,1.0,3.0,1.0,-1114.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
130448,0,Cash loans,M,Y,N,1,135000.0,213948.0,22050.0,189000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.022625,-18884,-3896,-11355.0,-2388,7.0,1,1,0,1,0,0,Laborers,3.0,2,2,SATURDAY,13,0,0,0,0,1,1,Industry: type 7,,0.3528053966836416,0.1951984060044098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,3.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
